2024-11-17 00:03:45 [scrapy.utils.log] INFO: Scrapy 2.11.2 started (bot: DataSource)
2024-11-17 00:03:45 [scrapy.utils.log] INFO: Versions: lxml 5.3.0.0, libxml2 2.12.9, cssselect 1.2.0, parsel 1.9.1, w3lib 2.2.1, Twisted 24.10.0, Python 3.9.6 (default, Oct  4 2024, 08:01:31) - [Clang 16.0.0 (clang-1600.0.26.4)], pyOpenSSL 24.2.1 (OpenSSL 3.3.2 3 Sep 2024), cryptography 43.0.3, Platform macOS-15.1-arm64-arm-64bit
2024-11-17 00:03:45 [scrapy.addons] INFO: Enabled addons:
[]
2024-11-17 00:03:45 [scrapy.extensions.telnet] INFO: Telnet Password: a87bda54399e8513
2024-11-17 00:03:45 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2024-11-17 00:03:45 [scrapy.crawler] INFO: Overridden settings:
{'BOT_NAME': 'DataSource',
 'CONCURRENT_REQUESTS': 32,
 'DOWNLOAD_DELAY': 0.5,
 'FEED_EXPORT_ENCODING': 'utf-8',
 'LOG_FILE': 'logs/2024-11-17 00:03:45.log',
 'LOG_LEVEL': 20,
 'NEWSPIDER_MODULE': 'DataSource.spiders',
 'REQUEST_FINGERPRINTER_IMPLEMENTATION': '2.7',
 'SPIDER_MODULES': ['DataSource.spiders'],
 'TWISTED_REACTOR': 'twisted.internet.asyncioreactor.AsyncioSelectorReactor'}
2024-11-17 00:03:45 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2024-11-17 00:03:45 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2024-11-17 00:03:45 [scrapy.middleware] INFO: Enabled item pipelines:
['DataSource.pipelines.DatasourcePipeline']
2024-11-17 00:03:45 [scrapy.core.engine] INFO: Spider opened
2024-11-17 00:03:45 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2024-11-17 00:03:45 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2024-11-17 00:04:45 [scrapy.extensions.logstats] INFO: Crawled 99 pages (at 99 pages/min), scraped 30 items (at 30 items/min)
2024-11-17 00:05:45 [scrapy.extensions.logstats] INFO: Crawled 201 pages (at 102 pages/min), scraped 130 items (at 100 items/min)
2024-11-17 00:10:20 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fcf151&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:21 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd47be&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:25 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd315e&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:28 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd3881&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:31 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd4015&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:34 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff207a&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:35 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff0953&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:37 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd920d&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:43 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff3162&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:43 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff6cd3&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:45 [scrapy.extensions.logstats] INFO: Crawled 690 pages (at 100 pages/min), scraped 508 items (at 79 items/min)
2024-11-17 00:10:50 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff6c25&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:54 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff7ef3&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:00 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff7894&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:07 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffd5c1&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:12 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffefd7&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:13 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fff554&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:17 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=3800060e&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:21 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=380014d0&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:27 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=38003c48&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=3800354b&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:38 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff5683&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:42 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff3af3&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:43 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff6bd9&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:45 [scrapy.extensions.logstats] INFO: Crawled 789 pages (at 99 pages/min), scraped 592 items (at 84 items/min)
2024-11-17 00:11:49 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff8a45&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:11:57 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff99bb&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:01 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffbf8d&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:03 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffc975&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:10 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffd561&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:22 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=380069c5&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:25 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=38004813&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:26 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=380054e4&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff1533&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:36 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff1e16&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:40 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37feffef&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:44 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff2e14&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:45 [scrapy.extensions.logstats] INFO: Crawled 888 pages (at 99 pages/min), scraped 679 items (at 87 items/min)
2024-11-17 00:12:49 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff1337&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:52 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff32a2&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:12:56 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff5ec0&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:13:08 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff6b51&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:13:13 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff5d63&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:13:15 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffb351&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:13:19 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffb2e3&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:13:26 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd513a&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:13:31 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fdef21&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:13:36 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff02a2&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:13:41 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff09df&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:13:45 [scrapy.extensions.logstats] INFO: Crawled 987 pages (at 99 pages/min), scraped 768 items (at 89 items/min)
2024-11-17 00:13:48 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff401a&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:13:51 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff0c1d&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:13:54 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff4bd1&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:14:10 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff1d8a&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:14:17 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff38b2&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:14:23 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff71ca&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:14:27 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff7459&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:14:31 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff4589&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:14:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff6540&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:14:40 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff8f9a&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:14:45 [scrapy.extensions.logstats] INFO: Crawled 1083 pages (at 96 pages/min), scraped 854 items (at 86 items/min)
2024-11-17 00:14:51 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff1706&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:14:55 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fef778&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:14:58 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff90d6&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:15:03 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff2e06&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:15:08 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff21a5&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:15:12 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff5276&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:15:19 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffcea0&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:15:25 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff671b&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:15:30 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff8974&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:15:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffae84&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:15:37 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff9e60&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:15:45 [scrapy.extensions.logstats] INFO: Crawled 1181 pages (at 98 pages/min), scraped 941 items (at 87 items/min)
2024-11-17 00:15:52 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37feeb62&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:16:01 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff1e86&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:16:05 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff356e&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:16:12 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff5102&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:16:19 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff5985&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:16:24 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff6880&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:16:38 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd4651&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:16:43 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd4662&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:16:45 [scrapy.extensions.logstats] INFO: Crawled 1275 pages (at 94 pages/min), scraped 1027 items (at 86 items/min)
2024-11-17 00:16:47 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd214a&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:16:51 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fdca3b&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:16:56 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fdb960&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:17:12 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff653e&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:17:16 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff2ff4&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:17:17 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff9478&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:17:22 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffd4fe&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:17:25 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffee9f&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:17:28 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffc12e&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:17:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffe610&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:17:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffcffe&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:17:42 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff84e8&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:17:45 [scrapy.extensions.logstats] INFO: Crawled 1375 pages (at 100 pages/min), scraped 1114 items (at 87 items/min)
2024-11-17 00:17:49 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffa5e7&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:17:51 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffa07a&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:18:02 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffb038&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:18:09 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffd23b&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:18:13 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fff0ee&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:18:42 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd43bc&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:18:42 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fcdb95&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:18:45 [scrapy.extensions.logstats] INFO: Crawled 1471 pages (at 96 pages/min), scraped 1201 items (at 87 items/min)
2024-11-17 00:18:54 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fce5f5&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:19:01 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd2849&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:19:09 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fe3e0d&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:19:19 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd13fb&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:19:21 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fcfc99&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:19:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd5f15&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:19:36 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd9f31&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:19:39 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fcb984&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:19:42 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fcc744&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:19:45 [scrapy.extensions.logstats] INFO: Crawled 1567 pages (at 96 pages/min), scraped 1285 items (at 84 items/min)
2024-11-17 00:19:47 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fe082a&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
